"","Reference","Gene.Symbol","Annotation","p.val_d1.d0","log2FC_d1.d0","d0","q.val_d1.d0","sig_d1.d0","p.val_d2.d0","log2FC_d2.d0","d1","q.val_d2.d0","sig_d2.d0","d2","p.val_anova","q.val_anova","anova_sig","p.val_d4.d0","log2FC_d4.d0","d4","q.val_d4.d0","sig_d4.d0","p.val_d6.d0","log2FC_d6.d0","d6","q.val_d6.d0","sig_d6.d0","p.val_d8.d0","log2FC_d8.d0","d8","q.val_d8.d0","sig_d8.d0","p.val_d10.d0","log2FC_d10.d0","d10","q.val_d10.d0","sig_d10.d0","p.val_d12.d0","log2FC_d12.d0","d12","q.val_d12.d0","sig_d12.d0","cluster","d0_1","d0_2","d1_1","d1_2","d2_1","d2_2","d4_1","d4_2","d6_1","d6_2","d8_1","d8_2","d10_1","d10_2","d12_1","d12_2","hotellingT2","ProtID","Compartment_ss"
"285","sp|P46977|STT3A_HUMAN","STT3A","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Homo sapiens OX=9606 GN=STT3A PE=1 SV=2",0.0114365303769619,0.251141446732795,21.1376773754837,0.0381181754954696,"n.s.",0.00011929889146941,0.3490051476996,21.3888188222165,0.0056854434488363,"n.s.",21.4866825231833,0.000420767432064748,0.000521062089987071,"sig",0.150289028051054,0.109265140621819,21.2469425161055,0.173487601482356,"n.s.",0.224400890602741,0.0267421806712917,21.164419556155,0.248742877197166,"n.s.",0.130027203932328,0.047264436304232,21.184941811788,0.148668850415948,"n.s.",0.200058357202721,0.114710053390802,21.2523874288745,0.221930514309961,"n.s.",0.0461764086178733,0.0535653702123966,21.1912427456961,0.0596614934242288,"n.s.",5,21.1412791331032,21.1340756178643,21.3619689042077,21.4156687402253,21.4854330850195,21.4879319613471,21.1991365750331,21.294748457178,21.1494572956279,21.1793818166821,21.2035392383783,21.1663443851976,21.1916476045498,21.3131272531993,21.1798719292295,21.2026135621628,36.1375468007143,"sp|P46977|STT3A_HUMAN_STT3A","ER.Membrane"
"286","sp|Q6UWP7|LCLT1_HUMAN","LCLAT1","Lysocardiolipin acyltransferase 1 OS=Homo sapiens OX=9606 GN=LCLAT1 PE=1 SV=1",0.0912319274419807,0.227430707560021,19.2905601838007,0.139694142037204,"n.s.",0.0282009745203607,0.386644753446571,19.5179908913607,0.046303385786375,"n.s.",19.6772049372472,0.000612353122220673,0.000741323727992959,"sig",0.302590363602017,0.0994455920688573,19.3900057758695,0.329374678083535,"n.s.",0.0454203940064882,0.28430894877496,19.5748691325756,0.0593140945900438,"n.s.",0.0359537702077802,0.450484937965328,19.741045121766,0.0477597331662968,"n.s.",0.0294465808042858,0.408554192208996,19.6991143760096,0.04067844216252,"n.s.",0.0280854457237792,0.39313640203336,19.683696585834,0.0392668460684901,"n.s.",2,19.3506610044554,19.2304593631459,19.5609003936627,19.4750813890586,19.7052951639359,19.6491147105585,19.4301247442248,19.3498868075142,19.5568278982984,19.5929103668528,19.8050566514886,19.6770335920434,19.7382163157176,19.6600124363017,19.7140056249998,19.6533875466682,35.192534904632,"sp|Q6UWP7|LCLT1_HUMAN_LCLAT1","ER.Membrane"
"287","sp|Q9UBS4|DJB11_HUMAN","DNAJB11","DnaJ homolog subfamily B member 11 OS=Homo sapiens OX=9606 GN=DNAJB11 PE=1 SV=1",0.00112041365490849,0.182184982104701,19.4755928575879,0.0186393973962987,"n.s.",0.00825583678476249,0.404463219213017,19.6577778396926,0.020139767804319,"n.s.",19.8800560768009,4.60722558561037e-05,6.74504067529241e-05,"sig",0.000779359303986963,0.109725562978944,19.5853184205668,0.0053466466814767,"n.s.",0.0611596718467636,0.221083266482108,19.69667612407,0.0766157604862008,"n.s.",0.0291560313479139,0.257258589668943,19.7328514472568,0.0400276148964135,"n.s.",0.00218112831270084,0.445703932018915,19.9212967896068,0.00667109003755114,"n.s.",0.00073487323218081,0.435367681449605,19.9109605390375,0.00432852304889005,"n.s.",2,19.4758141522929,19.4753715628828,19.6638771579143,19.6516785214708,19.9170349720649,19.8430771815369,19.5883754225322,19.5822614186014,19.6393372052911,19.7540150428488,19.6879365403317,19.7777663541819,19.9004483309093,19.9421452483043,19.8991539187863,19.9227671592886,34.3488244163243,"sp|Q9UBS4|DJB11_HUMAN_DNAJB11","ER.Lumen"
"288","sp|Q99442|SEC62_HUMAN","SEC62","Translocation protein SEC62 OS=Homo sapiens OX=9606 GN=SEC62 PE=1 SV=1",0.342150811619294,-0.139428424275486,18.4822498340066,0.401203163366885,"n.s.",0.833559508668852,-0.0202333064621314,18.3428214097312,0.848981243627727,"n.s.",18.4620165275445,0.0935684452864104,0.0955806699162257,"n.s.",0.281119181111906,-0.152011423385325,18.3302384106213,0.307396321871038,"n.s.",0.520461191269785,0.0872260647315883,18.5694758987382,0.543535515647172,"n.s.",0.119940674086761,-0.249316180799621,18.232933653207,0.138085913900658,"n.s.",0.260965383255654,-0.153817398184529,18.3284324358221,0.284029426947643,"n.s.",0.994586385198539,0.000547654511660056,18.4827974885183,0.994816533615801,"n.s.",9,18.5536282580458,18.4108714099674,18.4302599914906,18.2553828279717,18.4163062598327,18.5077267952563,18.405790603265,18.2546862179776,18.4820461735182,18.6569056239582,18.1700544248364,18.2958128815777,18.2596220365729,18.3972428350714,18.4781187283665,18.4874762486702,34.1362327570329,"sp|Q99442|SEC62_HUMAN_SEC62","ER.Receptors"
"289","sp|Q6NUQ1|RINT1_HUMAN","RINT1","RAD50-interacting protein 1 OS=Homo sapiens OX=9606 GN=RINT1 PE=1 SV=1",0.0219423865839335,0.0763124240938744,18.9879537824693,0.053917004509057,"n.s.",0.00593719503408154,0.200020363088999,19.0642662065632,0.0166715973617826,"n.s.",19.1879741455583,2.16503602680384e-05,3.40111851614072e-05,"sig",0.329786678188634,-0.0361569988110304,18.9517967836583,0.356955782263772,"n.s.",0.24917205612786,-0.0678286553250125,18.9201251271443,0.273987843452728,"n.s.",0.0351253643340245,-0.108001838395989,18.8799519440734,0.0468464632316633,"n.s.",0.0516641584089205,-0.196018264299319,18.79193551817,0.0657979742847846,"n.s.",0.000885063165014383,-0.283735611622472,18.7042181708469,0.00459817972448879,"n.s.",1,18.9959131625682,18.9799944023705,19.0559738023801,19.0725586107463,19.2012525773757,19.174695713741,18.9246268748558,18.9789666924608,18.8786907751242,18.9615594791645,18.8607423380968,18.8991615500499,18.7462527752037,18.8376182611364,18.7013904899395,18.7070458517542,33.8021876920905,"sp|Q6NUQ1|RINT1_HUMAN_RINT1","ER.Membrane.associated"
"290","sp|Q6IAN0|DRS7B_HUMAN","DHRS7B","Dehydrogenase/reductase SDR family member 7B OS=Homo sapiens OX=9606 GN=DHRS7B PE=1 SV=2",0.0326506510696122,0.289814388720178,17.2388623188199,0.0680740474170298,"n.s.",0.0291230538195621,0.585680681593104,17.5286767075401,0.0473908115667018,"up",17.824543000413,0.00189972842278394,0.00216950491611191,"sig",0.0592114399590611,0.260169409438017,17.4990317282579,0.0761843873264003,"n.s.",0.0150798393000785,0.323097246580133,17.5619595654,0.0240704385746729,"n.s.",0.0097325291290511,0.278935647094471,17.5177979659144,0.0170942125803833,"n.s.",0.0185779822136562,0.439107180310231,17.6779694991301,0.027791426931486,"n.s.",0.0101396427036363,0.37277428465023,17.6116366034701,0.0175924157181601,"n.s.",2,17.2628173460278,17.214907291612,17.5767284514769,17.4806249636032,17.9238908134897,17.7251951873363,17.5608409616831,17.4372224948328,17.5941574954706,17.5297616353295,17.5038481614899,17.5317477703389,17.7337424907272,17.6221965075331,17.6409093201648,17.5823638867754,33.7839782325639,"sp|Q6IAN0|DRS7B_HUMAN_DHRS7B","ER.Membrane"
"291","sp|P04844|RPN2_HUMAN","RPN2","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 OS=Homo sapiens OX=9606 GN=RPN2 PE=1 SV=3",0.540543169560317,0.0390793683895581,23.2789156111924,0.592305923468502,"n.s.",0.531576929270282,0.0514826624619467,23.3179949795819,0.562765727545695,"n.s.",23.3303982736543,0.000101173021640428,0.00013826126653201,"sig",0.0636986467722891,-0.200556666924225,23.0783589442682,0.0811128003161643,"n.s.",0.0452026011195503,-0.245106763682852,23.0338088475095,0.0590653698123508,"n.s.",0.20145152472776,-0.0988665777598037,23.1800490334326,0.222846888198526,"n.s.",0.0913190201397318,-0.181263758940293,23.0976518522521,0.108352035287947,"n.s.",0.032645015702815,-0.28433923300349,22.9945763781889,0.0443722204608092,"n.s.",1,23.331107500433,23.2267237219518,23.306609276012,23.3293806831519,23.2857835277022,23.3750130196064,23.0886326083106,23.0680852802257,23.020113941656,23.0475037533631,23.1873222505047,23.1727758163605,23.1249260830491,23.0703776214551,22.9874755454508,23.001677210927,31.4682652445393,"sp|P04844|RPN2_HUMAN_RPN2","ER.Membrane"
"292","sp|Q5SWX8|ODR4_HUMAN","ODR4","Protein odr-4 homolog OS=Homo sapiens OX=9606 GN=ODR4 PE=1 SV=1",0.00672405316750118,0.381563732124963,18.1093446591357,0.0302544975181491,"n.s.",0.0185301774502471,0.361290899733586,18.4909083912606,0.0341067207739492,"n.s.",18.4706355588692,2.72212119470048e-05,4.17247122840171e-05,"sig",0.0375785404735515,0.134571858743936,18.2439165178796,0.0518625614495945,"n.s.",0.053220463911009,0.146901494832068,18.2562461539677,0.0680009942193635,"n.s.",0.0158840650286874,0.254352595383306,18.363697254519,0.0245385529258404,"n.s.",0.0522441781866211,0.130076931891558,18.2394215910272,0.0664583503549927,"n.s.",0.136924698244,0.0680129134834253,18.1773575726191,0.15610101758135,"n.s.",5,18.134436924872,18.0842523933993,18.4719531233997,18.5098636591216,18.5137409357697,18.4275301819688,18.2534709214959,18.2343621142633,18.2810963522632,18.2313959556723,18.3842645815622,18.3431299274757,18.2575540314233,18.2212891506312,18.1901033772295,18.1646117680087,30.9183416818868,"sp|Q5SWX8|ODR4_HUMAN_ODR4","ER.Membrane"
"293","sp|Q8N0U8|VKORL_HUMAN","VKORC1L1","Vitamin K epoxide reductase complex subunit 1-like protein 1 OS=Homo sapiens OX=9606 GN=VKORC1L1 PE=1 SV=2",0.212923983790722,0.146014548945466,18.3924168868533,0.271680063180189,"n.s.",0.187497590352558,0.206839814416877,18.5384314357987,0.220122476693447,"n.s.",18.5992567012701,0.0117234644059594,0.0125277317415969,"sig",0.13636571436723,0.23691103041882,18.6293279172721,0.15881471112821,"n.s.",0.0506669375212164,0.329363810877471,18.7217806977307,0.0652391532426148,"n.s.",0.0134987455824195,0.420356377387673,18.8127732642409,0.0216948606729906,"n.s.",0.068680616546222,0.473033332879194,18.8654502197324,0.0840997068048285,"n.s.",0.0110930772193697,0.508826115298682,18.9012430021519,0.0188001671361402,"n.s.",2,18.3445784978811,18.4402552758254,18.4731680821974,18.6036947894,18.5058574844468,18.6926559180935,18.5440434306477,18.7146124038965,18.661318199229,18.7822431962325,18.8006947575094,18.8248517709724,18.7437075761343,18.9871928633305,18.8761026513729,18.926383352931,30.6343207738793,"sp|Q8N0U8|VKORL_HUMAN_VKORC1L1","ER.Membrane"
"294","sp|Q15006|EMC2_HUMAN","EMC2","ER membrane protein complex subunit 2 OS=Homo sapiens OX=9606 GN=EMC2 PE=1 SV=1",0.0154693584595927,0.281767623823249,17.0877278844115,0.0446513680052772,"n.s.",0.00433460790171858,0.401694442759755,17.3694955082348,0.0139219680767572,"n.s.",17.4894223271713,0.00202459509633188,0.00230722707721976,"sig",0.00554302339864924,0.218241998600078,17.3059698830116,0.0129617087588106,"n.s.",0.0230034544989161,0.15120496609174,17.2389328505033,0.0336204334984158,"n.s.",0.0841921794623948,0.277937654089705,17.3656655385012,0.100419618025994,"n.s.",0.0196284925538819,0.364538290204564,17.4522661746161,0.0290015925702118,"n.s.",0.0172343627675653,0.314407885151791,17.4021357695633,0.0263281615348298,"n.s.",5,17.0714367891441,17.104018979679,17.4009892618442,17.3380017546253,17.5103651003734,17.4684795539691,17.3050624095962,17.306877356427,17.2556435388836,17.2222221621229,17.2810325955255,17.450298481477,17.4030538462603,17.5014785029719,17.4406498371082,17.3636217020184,29.109189464865,"sp|Q15006|EMC2_HUMAN_EMC2","ER.Membrane.associated"
"295","sp|Q15005|SPCS2_HUMAN","SPCS2","Signal peptidase complex subunit 2 OS=Homo sapiens OX=9606 GN=SPCS2 PE=1 SV=3",0.445735551164111,0.0376236092070705,18.4187923084748,0.501430045420497,"n.s.",0.21734825424612,0.0763259535428311,18.4564159176818,0.251276212071859,"n.s.",18.4951182620176,0.000184204773936902,0.000241463270763384,"sig",0.999360349481429,-4.0669388205572e-05,18.4187516390866,0.999360349481429,"n.s.",0.427642975334951,0.054213337395371,18.4730056458701,0.453060480609149,"n.s.",0.0493337069444486,0.250959827262033,18.6697521357368,0.0626078843727905,"n.s.",0.0138089301380162,0.336837639464502,18.7556299479393,0.0221768904037062,"n.s.",0.173294272646248,0.0938243995237293,18.5126167079985,0.194259464085427,"n.s.",13,18.4584042150488,18.3791804019007,18.4512204364879,18.4616113988757,18.5116520208625,18.4785845031727,18.4400153360491,18.397487942124,18.5110482552438,18.4349630364964,18.7119897466122,18.6275145248614,18.7500879881885,18.76117190769,18.5342868023407,18.4909466136562,28.8415204703574,"sp|Q15005|SPCS2_HUMAN_SPCS2","ER.Membrane"
"296","sp|Q9H490|PIGU_HUMAN","PIGU","Phosphatidylinositol glycan anchor biosynthesis class U protein OS=Homo sapiens OX=9606 GN=PIGU PE=1 SV=3",0.0358772638686573,-0.0936902131355524,17.9630179704726,0.0721395658759764,"n.s.",0.352976829992068,-0.0141077379949195,17.8693277573371,0.387252950193125,"n.s.",17.9489102324777,0.000102307147711193,0.000139612516489859,"sig",0.129786371356333,0.0335917626633915,17.996609733136,0.151909447654413,"n.s.",0.0346400088365051,0.211144847527464,18.1741628180001,0.0471298200175616,"n.s.",0.0296830041247186,0.254168969736174,18.2171869402088,0.0406156332159215,"n.s.",0.0427232728331513,0.196686417469387,18.159704387942,0.0556742076639423,"n.s.",0.00966219022700082,0.126519953982299,18.0895379244549,0.0169810194170405,"n.s.",13,17.9514842274996,17.9745517134457,17.8551964110357,17.8834591036385,17.9466370507983,17.9511834141571,18.0035247014472,17.9896947648248,18.1354922152286,18.2128334207717,18.1739037047093,18.2604701757083,18.119305911424,18.2001028644601,18.0846482228084,18.0944276261015,28.3005616885359,"sp|Q9H490|PIGU_HUMAN_PIGU","ER.Membrane"
"297","sp|Q9UHB9|SRP68_HUMAN","SRP68","Signal recognition particle subunit SRP68 OS=Homo sapiens OX=9606 GN=SRP68 PE=1 SV=2",0.940933072001426,0.00758887655392115,20.1262653945792,0.949866418652393,"n.s.",0.37825206789795,0.161365305895039,20.1338542711332,0.412469419990156,"n.s.",20.2876307004743,0.0333565313346362,0.0346970537104957,"sig",0.38943466641001,0.0945156123657505,20.220781006945,0.415894094022796,"n.s.",0.423038003936688,-0.115579179593109,20.0106862149861,0.448511594804104,"n.s.",0.177122905216257,-0.173022943144229,19.953242451435,0.197730825877394,"n.s.",0.117223625156003,-0.224524935793717,19.9017404587855,0.135844268025958,"n.s.",0.421855293768861,-0.118546830089571,20.0077185644897,0.444531815532887,"n.s.",5,20.041797278715,20.2107335104435,20.1668664650818,20.1008420771845,20.1713338977867,20.4039275031619,20.2012853165887,20.2402766973013,20.0897473469637,19.9316250830086,19.9548329251338,19.9516519777363,19.8998131723768,19.9036677451942,20.0905472756267,19.9248898533527,28.23109707897,"sp|Q9UHB9|SRP68_HUMAN_SRP68","ER.Membrane.associated"
"298","sp|Q96KA5|CLP1L_HUMAN","CLPTM1L","Cleft lip and palate transmembrane protein 1-like protein OS=Homo sapiens OX=9606 GN=CLPTM1L PE=1 SV=1",0.00752283331183293,0.317691438453188,18.502385250379,0.0320573597045662,"n.s.",0.00660953779687969,0.374403203469626,18.8200766888322,0.0177213749565538,"n.s.",18.8767884538486,1.12472203295177e-05,1.88117251540161e-05,"sig",0.0142892691934888,0.202602991080745,18.7049882414598,0.0242278554059739,"n.s.",0.0387395884998849,0.311449659433215,18.8138349098122,0.0517385667513525,"n.s.",0.00416198199274821,0.392985395060865,18.8953706454399,0.00970867089241992,"n.s.",0.00287274789081284,0.46750936837466,18.9698946187537,0.00775311024814958,"n.s.",0.00434492961572363,0.597990038352616,19.1003752887316,0.00988471487577126,"up",8,18.4798633305589,18.5249071701991,18.8362223071728,18.8039310704916,18.8974896773365,18.8560872303608,18.7145863916976,18.6953900912219,18.872832803334,18.7548370162904,18.8835569049505,18.9071843859292,18.9810014328446,18.9587878046628,19.0678689706897,19.1328816067736,28.1424223113539,"sp|Q96KA5|CLP1L_HUMAN_CLPTM1L","ER.Membrane"
"299","sp|Q9Y679|AUP1_HUMAN","AUP1","Lipid droplet-regulating VLDL assembly factor AUP1 OS=Homo sapiens OX=9606 GN=AUP1 PE=1 SV=2",0.4281745908047,-0.0580826070016656,17.5625676295517,0.484203718101834,"n.s.",0.127722593774302,-0.165891599092916,17.50448502255,0.157027934280411,"n.s.",17.3966760304588,0.00612856715585274,0.00667356884523831,"sig",0.0670754311478111,-0.254828999017569,17.3077386305341,0.0845410558788201,"n.s.",0.0588935045650851,-0.241418116667301,17.3211495128844,0.0742178348345715,"n.s.",0.459855321863797,-0.0510018369749226,17.5115657925768,0.482574563912664,"n.s.",0.971762239050983,0.00334591075869994,17.5659135403104,0.974467527734109,"n.s.",0.63394039760297,0.0290428054910876,17.5916104350428,0.651422172504181,"n.s.",3,17.6128242932395,17.512310965864,17.5352439913924,17.4737260537077,17.4390892707763,17.3542627901413,17.3558116046119,17.2596656564564,17.3563015074632,17.2859975183056,17.5366951157642,17.4864364693894,17.6329112098442,17.4989158707767,17.6057477800735,17.5774730900121,27.9463713538338,"sp|Q9Y679|AUP1_HUMAN_AUP1","ER.Membrane.associated"
"300","sp|P51571|SSRD_HUMAN","SSR4","Translocon-associated protein subunit delta OS=Homo sapiens OX=9606 GN=SSR4 PE=1 SV=1",0.148798678798299,0.053841968974254,18.390949428033,0.204178815842315,"n.s.",0.380722420648092,-0.0241125974688039,18.4447913970073,0.414849203436896,"n.s.",18.3668368305642,5.0599840448718e-05,7.34322008862124e-05,"sig",0.0303996720150138,-0.200503713143483,18.1904457148895,0.0437498193057757,"n.s.",0.0575239449146485,-0.229121834140301,18.1618275938927,0.0727677061438596,"n.s.",0.0234119731734698,-0.139364507298687,18.2515849207343,0.0334373877555999,"n.s.",0.0106081143326785,-0.20621775421829,18.1847316738147,0.0182291855756108,"n.s.",0.0125484419500857,-0.354613270550267,18.0363361574827,0.0206120616869638,"n.s.",1,18.3695641440642,18.4123347120019,18.4544728775649,18.4351099164497,18.3699979226692,18.3636757384592,18.1617600866896,18.2191313430895,18.215162295253,18.1084928925324,18.2553091854171,18.2478606560516,18.1836977782134,18.1857655694161,18.0024119786969,18.0702603362686,27.5462449503694,"sp|P51571|SSRD_HUMAN_SSR4","ER.Membrane"
"301","sp|Q9Y673|ALG5_HUMAN","ALG5","Dolichyl-phosphate beta-glucosyltransferase OS=Homo sapiens OX=9606 GN=ALG5 PE=1 SV=1",0.0424803707035334,0.223090362662742,18.8444218412707,0.080862414894259,"n.s.",0.0134398290595072,0.429201670758353,19.0675122039335,0.0274416353794758,"n.s.",19.2736235120291,7.22780730947938e-05,0.000101766114316693,"sig",0.187932874788094,0.13013661085521,18.9745584521259,0.212598757202706,"n.s.",0.0536795375911199,0.208454414551749,19.0528762558225,0.0685059938699781,"n.s.",0.0452925939707193,0.23119816713664,19.0756200084074,0.0581372642727347,"n.s.",0.0249661506998625,0.296826929711244,19.141248770982,0.0353823561967724,"n.s.",0.0183583442888752,0.374995069205433,19.2194169104761,0.0277073823982762,"n.s.",2,18.8918422644578,18.7970014180836,19.0703929801842,19.0646314276827,19.2902947572188,19.2569522668394,19.0206467281086,18.9284701761432,19.035962498985,19.0697900126599,19.0569835343671,19.0942564824476,19.1352335222786,19.1472640196853,19.2395601188863,19.199273702066,27.5398767517524,"sp|Q9Y673|ALG5_HUMAN_ALG5","ER.Membrane"
"302","sp|Q6UX07|DHR13_HUMAN","DHRS13","Dehydrogenase/reductase SDR family member 13 OS=Homo sapiens OX=9606 GN=DHRS13 PE=2 SV=1",0.357509392376884,-0.0988195666473182,17.1564869517719,0.41649988796455,"n.s.",0.293038590901001,-0.116721871680014,17.0576673851246,0.327734542075227,"n.s.",17.0397650800919,0.000524942053176761,0.000640154757890508,"sig",0.600682078615132,-0.0508406787707187,17.1056462730012,0.622201841556172,"n.s.",0.750663094846322,0.0329643504194124,17.1894513021913,0.765449688009725,"n.s.",0.254461185093865,0.134793566151117,17.291280517923,0.276950389668446,"n.s.",0.157728785982481,0.186262390298396,17.3427493420703,0.178407085544753,"n.s.",0.109429852658711,0.231710108273628,17.3881970600455,0.127564870042416,"n.s.",7,17.0739703554257,17.2390035481181,17.0459773094217,17.0693574608274,17.0368303642362,17.0426997959475,17.1075600387841,17.1037325072183,17.1522065213289,17.2266960830537,17.3125105575333,17.2700504783128,17.3599623437534,17.3255363403871,17.3742866938144,17.4021074262766,26.9629987638144,"sp|Q6UX07|DHR13_HUMAN_DHRS13","ER.Membrane.associated"
